Date,Close
2014-11-18,8.3298
2014-11-19,8.381
2014-11-20,8.4458
2014-11-21,8.55
2014-11-24,8.5888
2014-11-25,8.4723
2014-11-26,8.36
2014-11-28,8.07
2014-12-01,8.16
2014-12-02,7.9938
2014-12-03,7.89
2014-12-04,8.09
2014-12-05,7.99
2014-12-08,7.92
2014-12-09,8.03
2014-12-10,7.887
2014-12-11,7.85
2014-12-12,7.87
2014-12-15,7.74
2014-12-16,7.64
2014-12-17,7.6701
2014-12-18,7.62
2014-12-19,7.75
2014-12-22,7.5301
2014-12-23,7.5
2014-12-24,7.49
2014-12-26,7.361
2014-12-29,7.36
2014-12-30,7.5304
2014-12-31,7.52
2015-01-02,7.5
2015-01-05,7.3
2015-01-06,7.19
2015-01-07,7.03
2015-01-08,7.18
2015-01-09,7.19
2015-01-12,7.0576
2015-01-13,6.8599
2015-01-14,6.47
2015-01-15,6.59
2015-01-16,6.74
2015-01-20,6.79
2015-01-21,6.986039999999999
2015-01-22,6.9019
2015-01-23,6.65
2015-01-26,6.85032
2015-01-27,6.65
2015-01-28,6.65
2015-01-29,6.44165
2015-01-30,6.73013
2015-02-02,6.84
2015-02-03,6.98
2015-02-04,6.950410000000001
2015-02-05,6.979430000000001
2015-02-06,6.932580000000001
2015-02-09,7.01
2015-02-10,6.7101
2015-02-11,6.68358
2015-02-12,6.8926300000000005
2015-02-13,6.8844
2015-02-17,6.721
2015-02-18,6.7166
2015-02-19,6.759
2015-02-20,6.65
2015-02-23,6.599
2015-02-24,6.8
2015-02-25,6.6333
2015-02-26,6.869
2015-02-27,6.77
2015-03-02,6.76
2015-03-03,6.6
2015-03-04,6.63
2015-03-05,6.56
2015-03-06,6.436
2015-03-09,6.64
2015-03-10,6.45282
2015-03-11,6.3713
2015-03-12,6.45
2015-03-13,6.55
2015-03-16,6.56
2015-03-17,6.51463
2015-03-18,6.59
2015-03-19,6.6
2015-03-20,6.849069999999999
2015-03-23,7.0
2015-03-24,7.0299
2015-03-25,6.89973
2015-03-26,6.98425
2015-03-27,6.9499
2015-03-30,6.96449
2015-03-31,6.844180000000001
2015-04-01,6.95
2015-04-02,7.01
2015-04-06,6.87
2015-04-07,6.95
2015-04-08,6.94774
2015-04-09,7.1
2015-04-10,7.18
2015-04-13,7.09
2015-04-14,7.0867
2015-04-15,7.08
2015-04-16,7.3899
2015-04-17,7.33
2015-04-20,7.2
2015-04-21,7.0664
2015-04-22,7.09385
2015-04-23,7.03
2015-04-24,7.23
2015-04-27,7.422839999999999
2015-04-28,7.55
2015-04-29,7.5869100000000005
2015-04-30,7.9401
2015-05-01,7.9895
2015-05-04,8.0044
2015-05-05,8.28
2015-05-06,8.03
2015-05-07,7.92
2015-05-08,7.876
2015-05-11,7.8
2015-05-12,7.8601
2015-05-13,7.93
2015-05-14,7.81
2015-05-15,7.6111
2015-05-18,7.49
2015-05-19,7.2705
2015-05-20,7.11
2015-05-21,7.1999
2015-05-22,7.0799
2015-05-26,7.0
2015-05-27,7.05
2015-05-28,7.06062
2015-05-29,6.9
2015-06-01,6.78
2015-06-02,6.8799
2015-06-03,6.79
2015-06-04,6.7799
2015-06-05,6.5909
2015-06-08,6.7899
2015-06-09,6.7327699999999995
2015-06-10,6.9099
2015-06-11,6.66
2015-06-12,6.5887899999999995
2015-06-15,6.55
2015-06-16,6.35
2015-06-17,6.35
2015-06-18,6.32
2015-06-19,6.22
2015-06-22,6.19
2015-06-23,6.31
2015-06-24,6.31
2015-06-25,6.24085
2015-06-26,6.164969999999999
2015-06-29,6.21
2015-06-30,6.0799
2015-07-01,6.1801
2015-07-02,6.19
2015-07-06,6.01
2015-07-07,5.71
2015-07-08,5.81
2015-07-09,6.008380000000001
2015-07-10,5.98
2015-07-13,6.16
2015-07-14,6.03
2015-07-15,6.1048599999999995
2015-07-16,6.11187
2015-07-17,5.99
2015-07-20,5.9337
2015-07-21,5.855
2015-07-22,5.706
2015-07-23,5.48
2015-07-24,5.5699
2015-07-27,5.33
2015-07-28,5.63
2015-07-29,5.5405
2015-07-30,5.47885
2015-07-31,5.3601
2015-08-03,5.42
2015-08-04,5.34248
2015-08-05,5.2999
2015-08-06,5.1201
2015-08-07,5.12775
2015-08-10,5.3
2015-08-11,5.0399
2015-08-12,5.0999
2015-08-13,5.02698
2015-08-14,5.1
2015-08-17,4.98
2015-08-18,4.8399
2015-08-19,4.826
2015-08-20,4.97472
2015-08-21,4.81
2015-08-24,4.6
2015-08-25,4.7
2015-08-26,4.56
2015-08-27,4.7
2015-08-28,5.05
2015-08-31,5.0899
2015-09-01,5.0068
2015-09-02,5.02
2015-09-03,5.1699
2015-09-04,4.9
2015-09-08,5.17
2015-09-09,5.23298
2015-09-10,4.81
2015-09-11,5.1632
2015-09-14,5.05345
2015-09-15,5.03519
2015-09-16,5.11028
2015-09-17,5.15
2015-09-18,4.91915
2015-09-21,4.8321
2015-09-22,4.7
2015-09-23,4.8999
2015-09-24,4.67
2015-09-25,4.56
2015-09-28,4.43
2015-09-29,4.52687
2015-09-30,4.67
2015-10-01,4.67
2015-10-02,4.645169999999999
2015-10-05,4.74
2015-10-06,4.63541
2015-10-07,4.74942
2015-10-08,4.71
2015-10-09,5.17
2015-10-12,5.25
2015-10-13,5.05704
2015-10-14,5.06686
2015-10-15,5.05385
2015-10-16,4.989319999999999
2015-10-19,4.97
2015-10-20,4.81679
2015-10-21,4.7999
2015-10-22,4.7504
2015-10-23,4.75
2015-10-26,4.67
2015-10-27,4.642
2015-10-28,4.63
2015-10-29,4.56
2015-10-30,4.50385
2015-11-02,4.51
2015-11-03,4.55
2015-11-04,4.55
2015-11-05,4.3769
2015-11-06,4.40615
2015-11-09,4.36
2015-11-10,4.29
2015-11-11,4.369
2015-11-12,4.1752400000000005
2015-11-13,4.2499
2015-11-16,4.0946
2015-11-17,3.99
2015-11-18,3.941
2015-11-19,3.97
2015-11-20,3.8738599999999996
2015-11-23,3.82
2015-11-24,3.9411
2015-11-25,3.94
2015-11-27,4.09
2015-11-30,3.8757
2015-12-01,3.9329300000000003
2015-12-02,3.87604
2015-12-03,3.85
2015-12-04,3.9577199999999997
2015-12-07,3.8391800000000003
2015-12-08,3.84
2015-12-09,3.8626
2015-12-10,3.86965
2015-12-11,4.05
2015-12-14,3.989
2015-12-15,3.7674199999999995
2015-12-16,3.84841
2015-12-17,3.84
2015-12-18,3.9221199999999996
2015-12-21,3.99146
2015-12-22,3.9141199999999996
2015-12-23,4.057919999999999
2015-12-24,4.0
2015-12-28,3.94
2015-12-29,4.13
2015-12-30,4.245
2015-12-31,4.1
2016-01-04,3.94
2016-01-05,3.8975
2016-01-06,3.85693
2016-01-07,3.8
2016-01-08,4.2
2016-01-11,4.0
2016-01-12,3.95
2016-01-13,3.59715
2016-01-14,3.64
2016-01-15,3.55
2016-01-19,3.61
2016-01-20,3.6582
2016-01-21,3.61
2016-01-22,3.68
2016-01-25,3.77
2016-01-26,3.7994
2016-01-27,3.94
2016-01-28,4.1
2016-01-29,4.02
2016-02-01,4.03455
2016-02-02,4.03308
2016-02-03,4.15475
2016-02-04,4.2
2016-02-05,4.0037
2016-02-08,4.15117
2016-02-09,3.9942599999999997
2016-02-10,3.9898
2016-02-11,3.82
2016-02-12,4.066
2016-02-16,4.054
2016-02-17,4.0
2016-02-18,4.09
2016-02-19,4.35
2016-02-22,4.24
2016-02-23,4.26218
2016-02-24,4.329219999999999
2016-02-25,4.24861
2016-02-26,4.18
2016-02-29,4.38
2016-03-01,4.422219999999999
2016-03-02,4.52
2016-03-03,4.75
2016-03-04,5.05
2016-03-07,5.35
2016-03-08,4.8025
2016-03-09,5.1932
2016-03-10,4.48266
2016-03-11,4.59305
2016-03-14,4.6521
2016-03-15,4.96
2016-03-16,4.38545
2016-03-17,5.076
2016-03-18,4.83
2016-03-21,5.03
2016-03-22,4.913
2016-03-23,5.079
2016-03-24,5.0
2016-03-28,4.8468
2016-03-29,4.38004
2016-03-30,4.8499
2016-03-31,4.65
2016-04-01,4.75
2016-04-04,4.510730000000001
2016-04-05,4.4206199999999995
2016-04-06,4.404319999999999
2016-04-07,4.20786
2016-04-08,4.24275
2016-04-11,5.0
2016-04-12,4.45675
2016-04-13,4.63287
2016-04-14,4.65
2016-04-15,4.58977
2016-04-18,4.8
2016-04-19,4.82682
2016-04-20,5.11
2016-04-21,5.2583
2016-04-22,5.21
2016-04-25,5.17
2016-04-26,4.94
2016-04-27,4.81883
2016-04-28,4.9307300000000005
2016-04-29,4.971
2016-05-02,5.07
2016-05-03,4.82219
2016-05-04,4.77459
2016-05-05,4.62634
2016-05-06,4.67886
2016-05-09,4.426740000000001
2016-05-10,5.44
2016-05-11,4.88
2016-05-12,4.91
2016-05-13,4.84
2016-05-16,4.91
2016-05-17,4.49948
2016-05-18,4.96
2016-05-19,4.3727
2016-05-20,4.38603
2016-05-23,4.7392
2016-05-24,4.34835
2016-05-25,4.8975
2016-05-26,4.65
2016-05-27,4.530880000000001
2016-05-31,4.8
2016-06-01,5.0039
2016-06-02,4.97
2016-06-03,4.95
2016-06-06,5.07
2016-06-07,5.02
2016-06-08,5.22
2016-06-09,5.11
2016-06-10,5.08
2016-06-13,5.19
2016-06-14,4.71985
2016-06-15,5.2
2016-06-16,4.6717699999999995
2016-06-17,5.19
2016-06-20,5.45
2016-06-21,5.38
2016-06-22,5.26
2016-06-23,5.3399
2016-06-24,5.13
2016-06-27,5.31
2016-06-28,5.4225
2016-06-29,5.083469999999999
2016-06-30,5.1433599999999995
2016-07-01,5.312
2016-07-05,5.595
2016-07-06,5.61
2016-07-07,5.7
2016-07-08,5.97
2016-07-11,5.87
2016-07-12,5.9
2016-07-13,6.24
2016-07-14,7.6
2016-07-15,7.8
2016-07-18,6.19
2016-07-19,6.6
2016-07-20,6.6824
2016-07-21,5.3801
2016-07-22,5.36
2016-07-25,5.3501
2016-07-26,5.29944
2016-07-27,5.36
2016-07-28,5.45
2016-07-29,5.42
2016-08-01,5.7
2016-08-02,5.5245
2016-08-03,5.44292
2016-08-04,5.81
2016-08-05,5.9157
2016-08-08,6.6
2016-08-09,5.852
2016-08-10,5.43032
2016-08-11,5.55
2016-08-12,5.31968
2016-08-15,5.6
2016-08-16,5.5201
2016-08-17,5.47734
2016-08-18,5.48
2016-08-19,5.48
2016-08-22,5.78
2016-08-23,5.44156
2016-08-24,5.53
2016-08-25,5.32528
2016-08-26,5.3468
2016-08-29,5.34662
2016-08-30,5.564
2016-08-31,5.9099
2016-09-01,5.33482
2016-09-02,6.0
2016-09-06,5.55
2016-09-07,5.4348
2016-09-08,5.69
2016-09-09,5.16909
2016-09-12,6.06
2016-09-13,5.03951
2016-09-14,5.4933
2016-09-15,5.1308
2016-09-16,6.0
2016-09-19,5.68
2016-09-20,5.74
2016-09-21,5.22294
2016-09-22,5.638
2016-09-23,5.64
2016-09-26,5.64
2016-09-27,5.63
2016-09-28,5.7
2016-09-29,5.61099
2016-09-30,5.62
2016-10-03,5.70075
2016-10-04,5.624709999999999
2016-10-05,5.5582
2016-10-06,5.51
2016-10-07,5.51
2016-10-10,5.51
2016-10-11,5.8765
2016-10-12,5.8176
2016-10-13,5.56
2016-10-14,5.896
2016-10-17,5.51
2016-10-18,5.51
2016-10-19,5.51
2016-10-20,5.20666
2016-10-21,5.43
2016-10-24,5.28635
2016-10-25,5.51
2016-10-26,5.53
2016-10-27,5.555
2016-10-28,5.68
2016-10-31,5.9217
2016-11-01,5.966019999999999
2016-11-02,5.6783
2016-11-03,5.9
2016-11-04,5.9899
2016-11-07,6.05
2016-11-08,6.2
2016-11-09,6.3758099999999995
2016-11-10,6.7515
2016-11-11,6.37
2016-11-14,6.92
2016-11-15,7.055
2016-11-16,6.5319
2016-11-17,6.49
2016-11-18,6.310980000000001
2016-11-21,6.53357
2016-11-22,6.6743
2016-11-23,6.85
2016-11-25,6.85
2016-11-28,7.1307
2016-11-29,6.0
2016-11-30,6.87
2016-12-01,6.9363600000000005
2016-12-02,6.80092
2016-12-05,7.162660000000001
2016-12-06,7.2122
2016-12-07,7.318
2016-12-08,6.8501
2016-12-09,7.1858
2016-12-12,7.152
2016-12-13,7.15
2016-12-14,7.06319
2016-12-15,7.1648
2016-12-16,7.07
2016-12-19,6.4119
2016-12-20,6.36
2016-12-21,6.4
2016-12-22,6.38
2016-12-23,6.3
2016-12-27,6.43044
2016-12-28,6.4
2016-12-29,6.3753
2016-12-30,6.39
2017-01-03,6.3201
2017-01-04,6.71
2017-01-05,6.63
2017-01-06,6.54
2017-01-09,6.83
2017-01-10,6.76
2017-01-11,7.13
2017-01-12,7.14
2017-01-13,7.43
2017-01-17,6.98
2017-01-18,7.11
2017-01-19,7.26
2017-01-20,7.47
2017-01-23,7.3
2017-01-24,7.5
2017-01-25,7.45
2017-01-26,7.3117
2017-01-27,7.2710300000000005
2017-01-30,7.5035
2017-01-31,7.4
2017-02-01,7.45
2017-02-02,7.5253
2017-02-03,7.4
2017-02-06,7.4299
2017-02-07,7.14
2017-02-08,7.4
2017-02-09,7.4275
2017-02-10,7.57
2017-02-13,7.9201
2017-02-14,7.75
2017-02-15,7.9768
2017-02-16,7.7116
2017-02-17,7.568410000000001
2017-02-21,7.9699
2017-02-22,7.68
2017-02-23,7.35
2017-02-24,7.6
2017-02-27,7.46
2017-02-28,7.44
2017-03-01,7.81
2017-03-02,7.56
2017-03-03,7.42
2017-03-06,7.28
2017-03-07,7.14
2017-03-08,7.12
2017-03-09,7.1
2017-03-10,7.192710000000001
2017-03-13,7.27
2017-03-14,7.39
2017-03-15,7.53
2017-03-16,7.6
2017-03-17,7.7636
2017-03-20,7.69
2017-03-21,7.5
2017-03-22,7.642339999999999
2017-03-23,7.57
2017-03-24,7.99
2017-03-27,7.45043
2017-03-28,7.64
2017-03-29,7.7
2017-03-30,7.76
2017-03-31,7.59
2017-04-03,7.42
2017-04-04,7.45
2017-04-05,7.69
2017-04-06,7.43
2017-04-07,7.5699
2017-04-10,7.4097
2017-04-11,7.14
2017-04-12,6.983410000000001
2017-04-13,7.10571
2017-04-17,7.1058
2017-04-18,7.32
2017-04-19,6.8345199999999995
2017-04-20,6.9308
2017-04-21,7.0403899999999995
2017-04-24,6.77
2017-04-25,7.54
2017-04-26,7.13
2017-04-27,7.09317
2017-04-28,7.14779
2017-05-01,7.1478399999999995
2017-05-02,7.2756
2017-05-03,6.99207
2017-05-04,6.90738
2017-05-05,6.79
2017-05-08,6.8099
2017-05-09,6.68
2017-05-10,6.62
2017-05-11,6.83224
2017-05-12,6.16
2017-05-15,6.75
2017-05-16,6.74
2017-05-17,6.86
2017-05-18,6.62
2017-05-19,7.0
2017-05-22,7.12
2017-05-23,7.2555
2017-05-24,7.19
2017-05-25,7.33
2017-05-26,7.24
2017-05-30,7.1644
2017-05-31,7.12
2017-06-01,7.047960000000001
2017-06-02,6.63
2017-06-05,6.5296
2017-06-06,6.5208
2017-06-07,6.71055
2017-06-08,6.82342
2017-06-09,7.0128
2017-06-12,6.87
2017-06-13,6.77
2017-06-14,6.794160000000001
2017-06-15,6.62
2017-06-16,6.7792699999999995
2017-06-19,6.8
2017-06-20,6.64
2017-06-21,6.7121
2017-06-22,6.72
2017-06-23,7.184130000000001
2017-06-26,6.58
2017-06-27,7.2
2017-06-28,7.25
2017-06-29,7.22
2017-06-30,7.25
2017-07-03,7.636710000000001
2017-07-05,7.16
2017-07-06,7.58025
2017-07-07,7.35
2017-07-10,7.38
2017-07-11,7.55
2017-07-12,7.27
2017-07-13,7.6
2017-07-14,7.59625
2017-07-17,7.2
2017-07-18,7.69302
2017-07-19,7.5504
2017-07-20,7.2
2017-07-21,7.3696
2017-07-24,7.47
2017-07-25,7.92
2017-07-26,7.9314
2017-07-27,7.91
2017-07-28,7.87208
2017-07-31,7.7
2017-08-01,7.7077
2017-08-02,7.9166
2017-08-03,7.7488
2017-08-04,7.7488
2017-08-07,7.7488
2017-08-08,8.31
2017-08-09,8.31
2017-08-10,8.3
2017-08-11,8.42
2017-08-14,8.25
2017-08-15,8.38
2017-08-16,9.16
2017-08-17,8.82
2017-08-18,8.95
2017-08-21,9.1187
2017-08-22,9.2
2017-08-23,9.1969
2017-08-24,9.22
2017-08-25,9.06
2017-08-28,9.0226
2017-08-29,9.27
2017-08-30,9.27
2017-08-31,9.4806
2017-09-01,9.46
2017-09-05,9.33
2017-09-06,9.61
2017-09-07,9.5
2017-09-08,9.16
2017-09-11,9.47
2017-09-12,9.24
2017-09-13,9.24
2017-09-14,9.24
2017-09-15,8.712
2017-09-18,8.802
2017-09-19,9.08
2017-09-20,9.08
2017-09-21,8.91
2017-09-22,8.9903
2017-09-25,9.025
2017-09-26,8.95
2017-09-27,8.95
2017-09-28,9.192
2017-09-29,8.72
2017-10-02,9.25
2017-10-03,9.48
2017-10-04,9.5928
2017-10-05,9.8489
2017-10-06,9.5468
2017-10-09,9.565
2017-10-10,9.6718
2017-10-11,9.5877
2017-10-12,9.85
2017-10-13,9.85
2017-10-16,9.8468
2017-10-17,9.5288
2017-10-18,9.45
2017-10-19,9.55
2017-10-20,9.48
2017-10-23,9.7513
2017-10-24,9.69
2017-10-25,9.85
2017-10-26,9.86
2017-10-27,9.561
2017-10-30,9.61
2017-10-31,9.8525
2017-11-01,9.85
2017-11-02,9.85
2017-11-03,9.9795
2017-11-06,9.825
2017-11-07,9.019
2017-11-08,9.0
2017-11-09,9.4885
2017-11-10,9.4885
2017-11-13,9.4885
2017-11-14,9.21
2017-11-15,9.2761
2017-11-16,9.2761
2017-11-17,9.6603
2017-11-20,9.3448
2017-11-21,9.46
2017-11-22,9.57
2017-11-24,9.77
2017-11-27,9.75
2017-11-28,9.5
2017-11-29,9.35
2017-11-30,9.09
2017-12-01,9.4
2017-12-04,9.4
2017-12-05,9.4
2017-12-06,9.05
2017-12-07,8.99
2017-12-08,8.97
2017-12-11,8.97
2017-12-12,8.86
2017-12-13,8.86
2017-12-14,8.86
2017-12-15,8.86
2017-12-18,8.86
2017-12-19,9.25
2017-12-20,9.398
2017-12-21,9.8005
2017-12-22,10.15
2017-12-26,10.1883
2017-12-27,10.1214
2017-12-28,10.4666
2017-12-29,10.53
2018-01-02,10.35
2018-01-03,9.8601
2018-01-04,10.35
2018-01-05,9.8707
2018-01-08,9.8707
2018-01-09,10.1858
2018-01-10,10.1858
2018-01-11,10.176
2018-01-12,10.176
2018-01-16,10.02
2018-01-17,9.98
2018-01-18,9.98
2018-01-19,10.589
2018-01-22,10.35
2018-01-23,10.251
2018-01-24,10.46
2018-01-25,10.65
2018-01-26,10.65
2018-01-29,10.7647
2018-01-30,10.55
2018-01-31,10.62
2018-02-01,10.62
2018-02-02,10.6697
2018-02-05,10.65
2018-02-06,10.41
2018-02-07,9.8738
2018-02-08,10.2202
2018-02-09,9.65
2018-02-12,9.3373
2018-02-13,10.2853
2018-02-14,10.65
2018-02-15,10.89
2018-02-16,10.665
2018-02-20,10.84
2018-02-21,10.84
2018-02-22,10.571
2018-02-23,10.571
2018-02-26,10.3901
2018-02-27,10.4685
2018-02-28,10.2853
2018-03-01,10.2853
2018-03-02,10.2853
2018-03-05,10.2853
2018-03-06,10.2853
2018-03-07,10.2853
2018-03-08,9.7575
2018-03-09,10.0803
2018-03-12,10.0803
2018-03-13,9.52
2018-03-14,9.654
2018-03-15,9.519
2018-03-16,9.5391
2018-03-19,9.5
2018-03-20,9.5
2018-03-21,9.5
2018-03-22,9.5
2018-03-23,9.2
2018-03-26,9.2
2018-03-27,9.15
2018-03-28,9.11
2018-03-29,9.299
2018-04-02,9.299
2018-04-03,9.299
2018-04-04,9.5353
2018-04-05,9.2065
2018-04-06,9.014
2018-04-09,9.41
2018-04-10,9.6102
2018-04-11,9.9
2018-04-12,9.9
2018-04-13,9.6728
2018-04-16,9.9903
2018-04-17,10.1
2018-04-18,10.99
2018-04-19,10.44
2018-04-20,10.36
2018-04-23,10.072
2018-04-24,10.072
2018-04-25,10.072
2018-04-26,10.072
2018-04-27,10.072
2018-04-30,10.072
2018-05-01,10.072
2018-05-02,10.072
2018-05-03,10.072
2018-05-04,10.072
2018-05-07,9.6
2018-05-08,9.6
2018-05-09,9.6
2018-05-10,9.5
2018-05-11,9.5
2018-05-14,9.5
2018-05-15,9.5
2018-05-16,9.5
2018-05-17,9.5
2018-05-18,9.5
2018-05-21,10.3414
2018-05-22,10.3404
2018-05-23,9.3475
2018-05-24,9.8589
2018-05-25,9.7652
2018-05-29,9.82
2018-05-30,9.8294
2018-05-31,9.5287
2018-06-01,9.65
2018-06-04,9.9014
2018-06-05,10.25
2018-06-06,10.2327
2018-06-07,10.1435
2018-06-08,10.0611
2018-06-11,10.0611
2018-06-12,10.15
2018-06-13,10.15
2018-06-14,10.15
2018-06-15,9.7358
2018-06-18,9.45
2018-06-19,9.3
2018-06-20,9.3
2018-06-21,9.3
2018-06-22,9.3
2018-06-25,8.344
2018-06-26,8.46
2018-06-27,8.91
2018-06-28,8.91
2018-06-29,8.91
2018-07-02,8.2501
2018-07-03,8.2501
2018-07-05,7.81
2018-07-06,7.81
2018-07-09,7.85
2018-07-10,7.85
2018-07-11,7.5
2018-07-12,7.5
2018-07-13,7.5
2018-07-16,7.02
2018-07-17,7.02
2018-07-18,7.02
2018-07-19,7.02
2018-07-20,7.1
2018-07-23,7.24
2018-07-24,7.24
2018-07-25,7.24
2018-07-26,7.4
2018-07-27,7.4
2018-07-30,7.37
2018-07-31,7.37
2018-08-01,7.37
2018-08-02,7.37
2018-08-03,7.63
2018-08-06,7.17
2018-08-07,7.05
2018-08-08,7.05
2018-08-09,7.63
2018-08-10,7.63
2018-08-13,7.63
2018-08-14,7.63
2018-08-15,6.56
2018-08-16,6.52
2018-08-17,6.82
2018-08-20,6.85
2018-08-21,6.905
2018-08-22,6.95
2018-08-23,6.95
2018-08-24,7.13
2018-08-27,7.13
2018-08-28,7.36
2018-08-29,7.63
2018-08-30,7.63
2018-08-31,7.63
2018-09-04,7.011
2018-09-05,6.65
2018-09-06,6.65
2018-09-07,6.65
2018-09-10,6.6843
2018-09-11,6.64
2018-09-12,6.66
2018-09-13,6.66
2018-09-14,6.64
2018-09-17,6.64
2018-09-18,6.85
2018-09-19,6.91
2018-09-20,7.13
2018-09-21,7.37
2018-09-24,7.45
2018-09-25,7.45
2018-09-26,7.45
2018-09-27,7.45
2018-09-28,7.45
2018-10-01,6.8337
2018-10-02,8.18
2018-10-03,8.0834
2018-10-04,7.6641
2018-10-05,7.45
2018-10-08,7.39
2018-10-09,7.2
2018-10-10,7.2
2018-10-11,7.2
2018-10-12,7.2
2018-10-15,7.5
2018-10-16,7.46
2018-10-17,7.48
2018-10-18,7.48
2018-10-19,7.48
2018-10-22,7.48
2018-10-23,7.48
2018-10-24,7.48
2018-10-25,7.48
2018-10-26,7.48
2018-10-29,7.4199
2018-10-30,7.4199
2018-10-31,7.4199
2018-11-01,7.4199
2018-11-02,6.8001
2018-11-05,6.98
2018-11-06,6.98
2018-11-07,6.94
2018-11-08,6.94
2018-11-09,6.8795
2018-11-12,7.0001
2018-11-13,7.0001
2018-11-14,7.0001
2018-11-15,6.834
2018-11-16,6.834
2018-11-19,6.834
2018-11-20,6.834
2018-11-21,6.92
2018-11-23,6.92
2018-11-26,6.91
2018-11-27,6.91
2018-11-28,6.96
2018-11-29,6.96
2018-11-30,6.96
2018-12-03,7.205
2018-12-04,7.205
2018-12-06,7.14
2018-12-07,7.14
2018-12-10,7.005
2018-12-11,7.11
2018-12-12,6.995
2018-12-13,7.105
2018-12-14,7.045
2018-12-17,7.09
2018-12-18,7.075
2018-12-19,7.04
2018-12-20,7.11
2018-12-21,6.91
2018-12-24,6.79
2018-12-26,6.8159
2018-12-27,6.905
2018-12-28,6.885
2018-12-31,6.885
2019-01-02,6.5
2019-01-03,6.5
2019-01-04,6.5
2019-01-07,4.97
2019-01-08,4.97
2019-01-09,6.8843
2019-01-10,6.8033
2019-01-11,6.8033
2019-01-14,6.8033
2019-01-15,6.8033
2019-01-16,6.46
2019-01-17,6.46
2019-01-18,6.46
2019-01-22,6.69
2019-01-23,6.79
2019-01-24,6.907
2019-01-25,6.94
2019-01-28,6.825
2019-01-29,6.51
2019-01-30,6.51
2019-01-31,7.2996
2019-02-01,7.3197
2019-02-04,7.48
2019-02-05,7.6375
2019-02-06,7.25
2019-02-07,7.25
2019-02-08,7.155
2019-02-11,6.985
2019-02-12,6.985
2019-02-13,6.985
2019-02-14,6.985
2019-02-15,6.5
2019-02-19,6.5
2019-02-20,6.85
2019-02-21,7.39
2019-02-22,7.5412
2019-02-25,7.67
2019-02-26,7.67
2019-02-27,7.725
2019-02-28,7.725
2019-03-01,7.67
2019-03-04,7.67
2019-03-05,7.64
2019-03-06,7.425
2019-03-07,7.4433
2019-03-08,7.4433
2019-03-11,7.4433
2019-03-12,7.425
2019-03-13,8.1199
2019-03-14,7.67
2019-03-15,7.67
2019-03-18,7.65
2019-03-19,7.81
2019-03-20,7.41
2019-03-21,7.26
2019-03-22,7.23
2019-03-25,7.23
2019-03-26,7.23
2019-03-27,7.23
2019-03-28,7.69
2019-03-29,7.81
2019-04-01,7.55
2019-04-02,7.55
2019-04-03,7.55
2019-04-04,7.69
2019-04-05,7.69
2019-04-08,7.8
2019-04-09,7.8
2019-04-10,7.8
2019-04-11,7.8
2019-04-12,7.7
2019-04-15,7.7
2019-04-16,7.7
2019-04-17,7.7
2019-04-18,7.7
2019-04-22,7.7
2019-04-23,7.7
2019-04-24,7.7
2019-04-25,7.7
2019-04-26,7.7
2019-04-29,7.7
2019-04-30,7.7
2019-05-01,7.7
2019-05-02,7.7
2019-05-03,7.7
2019-05-06,7.7
2019-05-07,7.7
2019-05-08,7.7
2019-05-09,7.7
2019-05-10,7.7
2019-05-13,7.7
2019-05-14,7.7
2019-05-15,7.7
2019-05-16,7.7
2019-05-17,7.7
2019-05-20,7.7
2019-05-21,7.7
2019-05-22,7.7
2019-05-23,7.7
2019-05-24,7.7
2019-05-28,7.7
2019-05-29,7.7
2019-05-30,7.7
2019-05-31,7.7
2019-06-03,7.7
2019-06-04,7.7
2019-06-05,7.7
2019-06-06,7.7
2019-06-07,7.7
2019-06-10,7.7
2019-06-11,7.7
2019-06-12,7.7
2019-06-13,7.7
2019-06-14,7.7
2019-06-17,7.7
2019-06-18,7.7
2019-06-19,7.7
2019-06-20,7.7
2019-06-21,7.7
2019-06-24,7.7
2019-06-25,7.7
2019-06-26,7.7
2019-06-27,7.7
2019-06-28,7.7
2019-07-01,7.7
2019-07-02,7.7
2019-07-03,7.7
2019-07-05,7.7
2019-07-08,7.7
2019-07-09,7.7
2019-07-10,7.7
2019-07-11,7.7
2019-07-12,7.7
2019-07-15,7.7
2019-07-16,7.7
2019-07-17,7.7
2019-07-18,7.7
2019-07-19,7.7
2019-07-22,7.7
2019-07-23,7.7
2019-07-24,7.7
2019-07-25,7.7
2019-07-26,7.7
2019-07-29,7.7
2019-07-30,7.7
2019-07-31,7.7
2019-08-01,7.7
2019-08-02,7.7
2019-08-05,7.7
2019-08-06,7.7
2019-08-07,7.7
2019-08-08,7.7
2019-08-09,7.7
2019-08-12,7.7
2019-08-13,7.7
2019-08-14,7.7
2019-08-15,7.7
2019-08-16,7.7
2019-08-19,7.7
2019-08-20,7.7
2019-08-21,7.7
2019-08-22,7.7
2019-08-23,7.7
2019-08-26,7.7
2019-08-27,7.7
2019-08-28,7.7
2019-08-29,7.7
2019-08-30,7.7
2019-09-03,7.7
2019-09-04,7.7
2019-09-05,7.7
2019-09-06,7.7
2019-09-09,7.7
2019-09-10,7.7
2019-09-11,7.7
2019-09-12,7.7
2019-09-13,7.7
2019-09-16,7.7
2019-09-17,7.7
2019-09-18,7.7
2019-09-19,7.7
2019-09-20,7.7
2019-09-23,7.7
